температура печи
7.0666666030884e+00 2.0599838256836e+01 0.0000000000000e+00
7.0833334922791e+00 2.0624837875366e+01 0.0000000000000e+00
7.0999999046326e+00 2.0649837493896e+01 0.0000000000000e+00
7.1166667938232e+00 2.0674837112427e+01 0.0000000000000e+00
7.1333332061768e+00 2.0699836730957e+01 0.0000000000000e+00
7.1500000953674e+00 2.0724836349487e+01 0.0000000000000e+00
7.1666665077209e+00 2.0749835968018e+01 0.0000000000000e+00
7.1833333969116e+00 2.0774835586548e+01 0.0000000000000e+00
7.1999998092651e+00 2.0799835205078e+01 0.0000000000000e+00
7.2166666984558e+00 2.0824834823608e+01 0.0000000000000e+00
7.2333331108093e+00 2.0849834442139e+01 0.0000000000000e+00
7.2500000000000e+00 2.0874834060669e+01 0.0000000000000e+00
7.2666668891907e+00 2.0899833679199e+01 0.0000000000000e+00
7.2833333015442e+00 2.0924833297729e+01 0.0000000000000e+00
7.3000001907349e+00 2.0949832916260e+01 0.0000000000000e+00
7.3166666030884e+00 2.0974832534790e+01 0.0000000000000e+00
7.3333334922791e+00 2.0999832153320e+01 0.0000000000000e+00
7.3499999046326e+00 2.1024831771851e+01 0.0000000000000e+00
7.3666667938232e+00 2.1049831390381e+01 0.0000000000000e+00
7.3833332061768e+00 2.1074831008911e+01 0.0000000000000e+00
7.4000000953674e+00 2.1099830627441e+01 0.0000000000000e+00
7.4166665077209e+00 2.1124830245972e+01 0.0000000000000e+00
7.4333333969116e+00 2.1149829864502e+01 0.0000000000000e+00
7.4499998092651e+00 2.1174829483032e+01 0.0000000000000e+00
7.4666666984558e+00 2.1199829101562e+01 0.0000000000000e+00
7.4833331108093e+00 2.1224828720093e+01 0.0000000000000e+00
7.5000000000000e+00 2.1249828338623e+01 0.0000000000000e+00
7.5166668891907e+00 2.1274827957153e+01 0.0000000000000e+00
7.5333333015442e+00 2.1299827575684e+01 0.0000000000000e+00
7.5500001907349e+00 2.1324827194214e+01 0.0000000000000e+00
7.5666666030884e+00 2.1349826812744e+01 0.0000000000000e+00
7.5833334922791e+00 2.1374826431274e+01 0.0000000000000e+00
7.5999999046326e+00 2.1399826049805e+01 0.0000000000000e+00
7.6166667938232e+00 2.1424825668335e+01 0.0000000000000e+00
7.6333332061768e+00 2.1449825286865e+01 0.0000000000000e+00
7.6500000953674e+00 2.1474824905396e+01 0.0000000000000e+00
7.6666665077209e+00 2.1499824523926e+01 0.0000000000000e+00
7.6833333969116e+00 2.1524824142456e+01 0.0000000000000e+00
7.6999998092651e+00 2.1549823760986e+01 0.0000000000000e+00
7.7166666984558e+00 2.1574823379517e+01 0.0000000000000e+00
7.7333331108093e+00 2.1599822998047e+01 0.0000000000000e+00
7.7500000000000e+00 2.1624822616577e+01 0.0000000000000e+00
7.7666668891907e+00 2.1649822235107e+01 0.0000000000000e+00
7.7833333015442e+00 2.1674821853638e+01 0.0000000000000e+00
7.8000001907349e+00 2.1699821472168e+01 0.0000000000000e+00
7.8166666030884e+00 2.1724821090698e+01 0.0000000000000e+00
7.8333334922791e+00 2.1749820709229e+01 0.0000000000000e+00
7.8499999046326e+00 2.1774820327759e+01 0.0000000000000e+00
7.8666667938232e+00 2.1799819946289e+01 0.0000000000000e+00
7.8833332061768e+00 2.1824819564819e+01 0.0000000000000e+00
7.9000000953674e+00 2.1849819183350e+01 0.0000000000000e+00
7.9166665077209e+00 2.1874818801880e+01 0.0000000000000e+00
7.9333333969116e+00 2.1899818420410e+01 0.0000000000000e+00
7.9499998092651e+00 2.1924818038940e+01 0.0000000000000e+00
7.9666666984558e+00 2.1949817657471e+01 0.0000000000000e+00
7.9833331108093e+00 2.1974817276001e+01 0.0000000000000e+00
8.0000000000000e+00 2.1999816894531e+01 0.0000000000000e+00
8.0166664123535e+00 2.2024816513062e+01 0.0000000000000e+00
8.0333337783813e+00 2.2049816131592e+01 0.0000000000000e+00
8.0500001907349e+00 2.2074815750122e+01 0.0000000000000e+00
8.0666666030884e+00 2.2099815368652e+01 0.0000000000000e+00
8.0833330154419e+00 2.2124814987183e+01 0.0000000000000e+00
8.1000003814697e+00 2.2149814605713e+01 0.0000000000000e+00
8.1166667938232e+00 2.2174814224243e+01 0.0000000000000e+00
8.1333332061768e+00 2.2199813842773e+01 0.0000000000000e+00
8.1499996185303e+00 2.2224813461304e+01 0.0000000000000e+00
8.1666669845581e+00 2.2249813079834e+01 0.0000000000000e+00
8.1833333969116e+00 2.2274812698364e+01 0.0000000000000e+00
8.1999998092651e+00 2.2299812316895e+01 0.0000000000000e+00
8.2166662216187e+00 2.2324811935425e+01 0.0000000000000e+00
8.2333335876465e+00 2.2349811553955e+01 0.0000000000000e+00
8.2500000000000e+00 2.2374811172485e+01 0.0000000000000e+00
8.2666664123535e+00 2.2399810791016e+01 0.0000000000000e+00
8.2833337783813e+00 2.2424810409546e+01 0.0000000000000e+00
8.3000001907349e+00 2.2449810028076e+01 0.0000000000000e+00
8.3166666030884e+00 2.2474809646606e+01 0.0000000000000e+00
8.3333330154419e+00 2.2499809265137e+01 0.0000000000000e+00
8.3500003814697e+00 2.2524808883667e+01 0.0000000000000e+00
8.3666667938232e+00 2.2549808502197e+01 0.0000000000000e+00
8.3833332061768e+00 2.2574808120728e+01 0.0000000000000e+00
8.3999996185303e+00 2.2599807739258e+01 0.0000000000000e+00
8.4166669845581e+00 2.2624807357788e+01 0.0000000000000e+00
8.4333333969116e+00 2.2649806976318e+01 0.0000000000000e+00
8.4499998092651e+00 2.2674806594849e+01 0.0000000000000e+00
8.4666662216187e+00 2.2699806213379e+01 0.0000000000000e+00
8.4833335876465e+00 2.2724805831909e+01 0.0000000000000e+00
8.5000000000000e+00 2.2749805450439e+01 0.0000000000000e+00
8.5166664123535e+00 2.2774805068970e+01 0.0000000000000e+00
8.5333337783813e+00 2.2799804687500e+01 0.0000000000000e+00
8.5500001907349e+00 2.2824804306030e+01 0.0000000000000e+00
8.5666666030884e+00 2.2849803924561e+01 0.0000000000000e+00
8.5833330154419e+00 2.2874803543091e+01 0.0000000000000e+00
8.6000003814697e+00 2.2899803161621e+01 0.0000000000000e+00
8.6166667938232e+00 2.2924802780151e+01 0.0000000000000e+00
8.6333332061768e+00 2.2949802398682e+01 0.0000000000000e+00
8.6499996185303e+00 2.2974802017212e+01 0.0000000000000e+00
8.6666669845581e+00 2.2999801635742e+01 0.0000000000000e+00
8.6833333969116e+00 2.3024801254272e+01 0.0000000000000e+00
8.6999998092651e+00 2.3049800872803e+01 0.0000000000000e+00
8.7166662216187e+00 2.3074800491333e+01 0.0000000000000e+00
8.7333335876465e+00 2.3099800109863e+01 0.0000000000000e+00
8.7500000000000e+00 2.3124799728394e+01 0.0000000000000e+00
8.7666664123535e+00 2.3149799346924e+01 0.0000000000000e+00
8.7833337783813e+00 2.3174798965454e+01 0.0000000000000e+00
8.8000001907349e+00 2.3199798583984e+01 0.0000000000000e+00
8.8166666030884e+00 2.3224798202515e+01 0.0000000000000e+00
8.8333330154419e+00 2.3249797821045e+01 0.0000000000000e+00
8.8500003814697e+00 2.3274797439575e+01 0.0000000000000e+00
8.8666667938232e+00 2.3299797058105e+01 0.0000000000000e+00
8.8833332061768e+00 2.3324796676636e+01 0.0000000000000e+00
8.8999996185303e+00 2.3349796295166e+01 0.0000000000000e+00
8.9166669845581e+00 2.3374795913696e+01 0.0000000000000e+00
8.9333333969116e+00 2.3399795532227e+01 0.0000000000000e+00
8.9499998092651e+00 2.3424795150757e+01 0.0000000000000e+00
8.9666662216187e+00 2.3449794769287e+01 0.0000000000000e+00
8.9833335876465e+00 2.3474794387817e+01 0.0000000000000e+00
9.0000000000000e+00 2.3499794006348e+01 0.0000000000000e+00
9.0166664123535e+00 2.3524793624878e+01 0.0000000000000e+00
9.0333337783813e+00 2.3549793243408e+01 0.0000000000000e+00
9.0500001907349e+00 2.3574792861938e+01 0.0000000000000e+00
9.0666666030884e+00 2.3599792480469e+01 0.0000000000000e+00
9.0833330154419e+00 2.3624792098999e+01 0.0000000000000e+00
9.1000003814697e+00 2.3649791717529e+01 0.0000000000000e+00
9.1166667938232e+00 2.3674791336060e+01 0.0000000000000e+00
9.1333332061768e+00 2.3699790954590e+01 0.0000000000000e+00
9.1499996185303e+00 2.3724790573120e+01 0.0000000000000e+00
9.1666669845581e+00 2.3749790191650e+01 0.0000000000000e+00
9.1833333969116e+00 2.3774789810181e+01 0.0000000000000e+00
9.1999998092651e+00 2.3799789428711e+01 0.0000000000000e+00
9.2166662216187e+00 2.3824789047241e+01 0.0000000000000e+00
9.2333335876465e+00 2.3849788665771e+01 0.0000000000000e+00
9.2500000000000e+00 2.3874788284302e+01 0.0000000000000e+00
9.2666664123535e+00 2.3899787902832e+01 0.0000000000000e+00
9.2833337783813e+00 2.3924787521362e+01 0.0000000000000e+00
9.3000001907349e+00 2.3949787139893e+01 0.0000000000000e+00
9.3166666030884e+00 2.3974786758423e+01 0.0000000000000e+00
9.3333330154419e+00 2.3999786376953e+01 0.0000000000000e+00
9.3500003814697e+00 2.4024785995483e+01 0.0000000000000e+00
9.3666667938232e+00 2.4049785614014e+01 0.0000000000000e+00
9.3833332061768e+00 2.4074785232544e+01 0.0000000000000e+00
9.3999996185303e+00 2.4099784851074e+01 0.0000000000000e+00
9.4166669845581e+00 2.4124784469604e+01 0.0000000000000e+00
9.4333333969116e+00 2.4149784088135e+01 0.0000000000000e+00
9.4499998092651e+00 2.4174783706665e+01 0.0000000000000e+00
9.4666662216187e+00 2.4199783325195e+01 0.0000000000000e+00
9.4833335876465e+00 2.4224782943726e+01 0.0000000000000e+00
9.5000000000000e+00 2.4249782562256e+01 0.0000000000000e+00
9.5166664123535e+00 2.4274782180786e+01 0.0000000000000e+00
9.5333337783813e+00 2.4299781799316e+01 0.0000000000000e+00
9.5500001907349e+00 2.4324781417847e+01 0.0000000000000e+00
9.5666666030884e+00 2.4349781036377e+01 0.0000000000000e+00
9.5833330154419e+00 2.4374780654907e+01 0.0000000000000e+00
9.6000003814697e+00 2.4399780273438e+01 0.0000000000000e+00
9.6166667938232e+00 2.4424779891968e+01 0.0000000000000e+00
9.6333332061768e+00 2.4449779510498e+01 0.0000000000000e+00
9.6499996185303e+00 2.4474779129028e+01 0.0000000000000e+00
9.6666669845581e+00 2.4499778747559e+01 0.0000000000000e+00
9.6833333969116e+00 2.4524778366089e+01 0.0000000000000e+00
9.6999998092651e+00 2.4549777984619e+01 0.0000000000000e+00
9.7166662216187e+00 2.4574777603149e+01 0.0000000000000e+00
9.7333335876465e+00 2.4599777221680e+01 0.0000000000000e+00
9.7500000000000e+00 2.4624776840210e+01 0.0000000000000e+00
9.7666664123535e+00 2.4649776458740e+01 0.0000000000000e+00
9.7833337783813e+00 2.4674776077271e+01 0.0000000000000e+00
9.8000001907349e+00 2.4699775695801e+01 0.0000000000000e+00
9.8166666030884e+00 2.4724775314331e+01 0.0000000000000e+00
9.8333330154419e+00 2.4749774932861e+01 0.0000000000000e+00
9.8500003814697e+00 2.4774774551392e+01 0.0000000000000e+00
9.8666667938232e+00 2.4799774169922e+01 0.0000000000000e+00
9.8833332061768e+00 2.4824773788452e+01 0.0000000000000e+00
9.8999996185303e+00 2.4849773406982e+01 0.0000000000000e+00
9.9166669845581e+00 2.4874773025513e+01 0.0000000000000e+00
9.9333333969116e+00 2.4899772644043e+01 0.0000000000000e+00
9.9499998092651e+00 2.4924772262573e+01 0.0000000000000e+00
9.9666662216187e+00 2.4949771881104e+01 0.0000000000000e+00
9.9833335876465e+00 2.4974771499634e+01 0.0000000000000e+00
1.0000000000000e+01 2.4999771118164e+01 0.0000000000000e+00
1.0016666412354e+01 2.5024770736694e+01 0.0000000000000e+00
1.0033333778381e+01 2.5049770355225e+01 0.0000000000000e+00
1.0050000190735e+01 2.5074769973755e+01 0.0000000000000e+00
1.0066666603088e+01 2.5099769592285e+01 0.0000000000000e+00
1.0083333015442e+01 2.5124769210815e+01 0.0000000000000e+00
1.0100000381470e+01 2.5149768829346e+01 0.0000000000000e+00
1.0116666793823e+01 2.5174768447876e+01 0.0000000000000e+00
1.0133333206177e+01 2.5199768066406e+01 0.0000000000000e+00
1.0149999618530e+01 2.5224767684937e+01 0.0000000000000e+00
1.0166666984558e+01 2.5249767303467e+01 0.0000000000000e+00
1.0183333396912e+01 2.5274766921997e+01 0.0000000000000e+00
1.0199999809265e+01 2.5299766540527e+01 0.0000000000000e+00
1.0216666221619e+01 2.5324766159058e+01 0.0000000000000e+00
1.0233333587646e+01 2.5349765777588e+01 0.0000000000000e+00
1.0250000000000e+01 2.5374765396118e+01 0.0000000000000e+00
1.0266666412354e+01 2.5399765014648e+01 0.0000000000000e+00
1.0283333778381e+01 2.5424764633179e+01 0.0000000000000e+00
1.0300000190735e+01 2.5449764251709e+01 0.0000000000000e+00
1.0316666603088e+01 2.5474763870239e+01 0.0000000000000e+00
1.0333333015442e+01 2.5499763488770e+01 0.0000000000000e+00
1.0350000381470e+01 2.5524763107300e+01 0.0000000000000e+00
1.0366666793823e+01 2.5549762725830e+01 0.0000000000000e+00
1.0383333206177e+01 2.5574762344360e+01 0.0000000000000e+00
1.0399999618530e+01 2.5599761962891e+01 0.0000000000000e+00
1.0416666984558e+01 2.5624761581421e+01 0.0000000000000e+00
1.0433333396912e+01 2.5649761199951e+01 0.0000000000000e+00
1.0449999809265e+01 2.5674760818481e+01 0.0000000000000e+00
1.0466666221619e+01 2.5699760437012e+01 0.0000000000000e+00
1.0483333587646e+01 2.5724760055542e+01 0.0000000000000e+00
1.0500000000000e+01 2.5749759674072e+01 0.0000000000000e+00
1.0516666412354e+01 2.5774759292603e+01 0.0000000000000e+00
1.0533333778381e+01 2.5799758911133e+01 0.0000000000000e+00
1.0550000190735e+01 2.5824758529663e+01 0.0000000000000e+00
1.0566666603088e+01 2.5849758148193e+01 0.0000000000000e+00
1.0583333015442e+01 2.5874757766724e+01 0.0000000000000e+00
1.0600000381470e+01 2.5899757385254e+01 0.0000000000000e+00
1.0616666793823e+01 2.5924757003784e+01 0.0000000000000e+00
1.0633333206177e+01 2.5949756622314e+01 0.0000000000000e+00
1.0649999618530e+01 2.5974756240845e+01 0.0000000000000e+00
1.0666666984558e+01 2.5999755859375e+01 0.0000000000000e+00
1.0683333396912e+01 2.6024755477905e+01 0.0000000000000e+00
1.0699999809265e+01 2.6049755096436e+01 0.0000000000000e+00
1.0716666221619e+01 2.6074754714966e+01 0.0000000000000e+00
1.0733333587646e+01 2.6099754333496e+01 0.0000000000000e+00
1.0750000000000e+01 2.6124753952026e+01 0.0000000000000e+00
1.0766666412354e+01 2.6149753570557e+01 0.0000000000000e+00
1.0783333778381e+01 2.6174753189087e+01 0.0000000000000e+00
1.0800000190735e+01 2.6199752807617e+01 0.0000000000000e+00
1.0816666603088e+01 2.6224752426147e+01 0.0000000000000e+00
1.0833333015442e+01 2.6249752044678e+01 0.0000000000000e+00
1.0850000381470e+01 2.6274751663208e+01 0.0000000000000e+00
1.0866666793823e+01 2.6299751281738e+01 0.0000000000000e+00
1.0883333206177e+01 2.6324750900269e+01 0.0000000000000e+00
1.0899999618530e+01 2.6349750518799e+01 0.0000000000000e+00
1.0916666984558e+01 2.6374750137329e+01 0.0000000000000e+00
1.0933333396912e+01 2.6399749755859e+01 0.0000000000000e+00
1.0949999809265e+01 2.6424749374390e+01 0.0000000000000e+00
1.0966666221619e+01 2.6449748992920e+01 0.0000000000000e+00
1.0983333587646e+01 2.6474748611450e+01 0.0000000000000e+00
1.1000000000000e+01 2.6499748229980e+01 0.0000000000000e+00
1.1016666412354e+01 2.6524747848511e+01 0.0000000000000e+00
1.1033333778381e+01 2.6549747467041e+01 0.0000000000000e+00
1.1050000190735e+01 2.6574747085571e+01 0.0000000000000e+00
1.1066666603088e+01 2.6599746704102e+01 0.0000000000000e+00
1.1083333015442e+01 2.6624746322632e+01 0.0000000000000e+00
1.1100000381470e+01 2.6649745941162e+01 0.0000000000000e+00
1.1116666793823e+01 2.6674745559692e+01 0.0000000000000e+00
1.1133333206177e+01 2.6699745178223e+01 0.0000000000000e+00
1.1149999618530e+01 2.6724744796753e+01 0.0000000000000e+00
1.1166666984558e+01 2.6749744415283e+01 0.0000000000000e+00
1.1183333396912e+01 2.6774744033813e+01 0.0000000000000e+00
1.1199999809265e+01 2.6799743652344e+01 0.0000000000000e+00
1.1216666221619e+01 2.6824743270874e+01 0.0000000000000e+00
1.1233333587646e+01 2.6849742889404e+01 0.0000000000000e+00
1.1250000000000e+01 2.6874742507935e+01 0.0000000000000e+00
1.1266666412354e+01 2.6899742126465e+01 0.0000000000000e+00
1.1283333778381e+01 2.6924741744995e+01 0.0000000000000e+00
1.1300000190735e+01 2.6949741363525e+01 0.0000000000000e+00
1.1316666603088e+01 2.6974740982056e+01 0.0000000000000e+00
1.1333333015442e+01 2.6999740600586e+01 0.0000000000000e+00
1.1350000381470e+01 2.7024740219116e+01 0.0000000000000e+00
1.1366666793823e+01 2.7049739837646e+01 0.0000000000000e+00
1.1383333206177e+01 2.7074739456177e+01 0.0000000000000e+00
1.1399999618530e+01 2.7099739074707e+01 0.0000000000000e+00
1.1416666984558e+01 2.7124738693237e+01 0.0000000000000e+00
1.1433333396912e+01 2.7149738311768e+01 0.0000000000000e+00
1.1449999809265e+01 2.7174737930298e+01 0.0000000000000e+00
1.1466666221619e+01 2.7199737548828e+01 0.0000000000000e+00
1.1483333587646e+01 2.7224737167358e+01 0.0000000000000e+00
1.1500000000000e+01 2.7249736785889e+01 0.0000000000000e+00
1.1516666412354e+01 2.7274736404419e+01 0.0000000000000e+00
1.1533333778381e+01 2.7299736022949e+01 0.0000000000000e+00
1.1550000190735e+01 2.7324735641479e+01 0.0000000000000e+00
1.1566666603088e+01 2.7349735260010e+01 0.0000000000000e+00
1.1583333015442e+01 2.7374734878540e+01 0.0000000000000e+00
1.1600000381470e+01 2.7399734497070e+01 0.0000000000000e+00
1.1616666793823e+01 2.7424734115601e+01 0.0000000000000e+00
1.1633333206177e+01 2.7449733734131e+01 0.0000000000000e+00
1.1649999618530e+01 2.7474733352661e+01 0.0000000000000e+00
1.1666666984558e+01 2.7499732971191e+01 0.0000000000000e+00
1.1683333396912e+01 2.7524732589722e+01 0.0000000000000e+00
1.1699999809265e+01 2.7549732208252e+01 0.0000000000000e+00
1.1716666221619e+01 2.7574731826782e+01 0.0000000000000e+00
1.1733333587646e+01 2.7599731445312e+01 0.0000000000000e+00
1.1750000000000e+01 2.7624731063843e+01 0.0000000000000e+00
1.1766666412354e+01 2.7649730682373e+01 0.0000000000000e+00
1.1783333778381e+01 2.7674730300903e+01 0.0000000000000e+00
1.1800000190735e+01 2.7699729919434e+01 0.0000000000000e+00
1.1816666603088e+01 2.7724729537964e+01 0.0000000000000e+00
1.1833333015442e+01 2.7749729156494e+01 0.0000000000000e+00
1.1850000381470e+01 2.7774728775024e+01 0.0000000000000e+00
1.1866666793823e+01 2.7799728393555e+01 0.0000000000000e+00
1.1883333206177e+01 2.7824728012085e+01 0.0000000000000e+00
1.1899999618530e+01 2.7849727630615e+01 0.0000000000000e+00
1.1916666984558e+01 2.7874727249146e+01 0.0000000000000e+00
1.1933333396912e+01 2.7899726867676e+01 0.0000000000000e+00
1.1949999809265e+01 2.7924726486206e+01 0.0000000000000e+00
1.1966666221619e+01 2.7949726104736e+01 0.0000000000000e+00
1.1983333587646e+01 2.7974725723267e+01 0.0000000000000e+00
1.2000000000000e+01 2.7999725341797e+01 0.0000000000000e+00
1.2016666412354e+01 2.8024724960327e+01 0.0000000000000e+00
1.2033333778381e+01 2.8049724578857e+01 0.0000000000000e+00
1.2050000190735e+01 2.8074724197388e+01 0.0000000000000e+00
1.2066666603088e+01 2.8099723815918e+01 0.0000000000000e+00
1.2083333015442e+01 2.8124723434448e+01 0.0000000000000e+00
1.2100000381470e+01 2.8149723052979e+01 0.0000000000000e+00
1.2116666793823e+01 2.8174722671509e+01 0.0000000000000e+00
1.2133333206177e+01 2.8199722290039e+01 0.0000000000000e+00
1.2149999618530e+01 2.8224721908569e+01 0.0000000000000e+00
1.2166666984558e+01 2.8249721527100e+01 0.0000000000000e+00
1.2183333396912e+01 2.8274721145630e+01 0.0000000000000e+00
1.2199999809265e+01 2.8299720764160e+01 0.0000000000000e+00
1.2216666221619e+01 2.8324720382690e+01 0.0000000000000e+00
1.2233333587646e+01 2.8349720001221e+01 0.0000000000000e+00
1.2250000000000e+01 2.8374719619751e+01 0.0000000000000e+00
1.2266666412354e+01 2.8399719238281e+01 0.0000000000000e+00
1.2283333778381e+01 2.8424718856812e+01 0.0000000000000e+00
1.2300000190735e+01 2.8449718475342e+01 0.0000000000000e+00
1.2316666603088e+01 2.8474718093872e+01 0.0000000000000e+00
1.2333333015442e+01 2.8499717712402e+01 0.0000000000000e+00
1.2350000381470e+01 2.8524717330933e+01 0.0000000000000e+00
1.2366666793823e+01 2.8549716949463e+01 0.0000000000000e+00
1.2383333206177e+01 2.8574716567993e+01 0.0000000000000e+00
1.2399999618530e+01 2.8599716186523e+01 0.0000000000000e+00
1.2416666984558e+01 2.8624715805054e+01 0.0000000000000e+00
1.2433333396912e+01 2.8649715423584e+01 0.0000000000000e+00
1.2449999809265e+01 2.8674715042114e+01 0.0000000000000e+00
1.2466666221619e+01 2.8699714660645e+01 0.0000000000000e+00
1.2483333587646e+01 2.8724714279175e+01 0.0000000000000e+00
1.2500000000000e+01 2.8749713897705e+01 0.0000000000000e+00
